algorithm,graph_type,graph_size,n_edges,time_elapsed
Trad_Dijkstra,dense,100,2995,0.001080187998013571
Trad_Dijkstra,dense,100,2995,0.0010753209971881006
Trad_Dijkstra,dense,100,2995,0.0010954210010822862
Trad_Dijkstra,dense,100,2995,0.001227818000188563
Trad_Dijkstra,dense,100,2995,0.0010794420013553463
Trad_Dijkstra,dense,100,2995,0.0010746650004875846
Trad_Dijkstra,dense,100,2995,0.0010926420000032522
Trad_Dijkstra,dense,100,2995,0.0010782110002764966
Trad_Dijkstra,dense,100,2995,0.0010810040002979804
Fibbo_Dijkstra,dense,100,2995,0.0013636879994010087
Fibbo_Dijkstra,dense,100,2995,0.001075832999049453
Fibbo_Dijkstra,dense,100,2995,0.0011849019974761177
Fibbo_Dijkstra,dense,100,2995,0.0012101149986847304
Fibbo_Dijkstra,dense,100,2995,0.001233012997545302
Fibbo_Dijkstra,dense,100,2995,0.001071488000889076
Fibbo_Dijkstra,dense,100,2995,0.0012531530010164715
Fibbo_Dijkstra,dense,100,2995,0.0010633070014591794
Fibbo_Dijkstra,dense,100,2995,0.0010565320008026902
Fibbo_Dijkstra,dense,100,2995,0.0010762290003185626
Fibbo_Dijkstra,dense,100,2995,0.0010596210013318341
Fibbo_Dijkstra,dense,100,2995,0.0011807379996753298
Fibbo_Dijkstra,dense,100,2995,0.0010950040013995022
Fibbo_Dijkstra,dense,100,2995,0.0010616580002533738
Fibbo_Dijkstra,dense,100,2995,0.0010564500007603783
Fibbo_Dijkstra,dense,100,2995,0.0010639229985827114
Fibbo_Dijkstra,dense,100,2995,0.0010733710005297326
Fibbo_Dijkstra,dense,100,2995,0.001053264997608494
Fibbo_Dijkstra,dense,100,2995,0.001050024999130983
Fibbo_Dijkstra,dense,100,2995,0.0010777520001283847
Fibbo_Dijkstra,dense,100,2995,0.0010554919972491916
Fibbo_Dijkstra,dense,100,2995,0.0010530559993640054
Fibbo_Dijkstra,dense,100,2995,0.0010698599980969448
Fibbo_Dijkstra,dense,100,2995,0.0010548749996814877
Fibbo_Dijkstra,dense,100,2995,0.0010529869978199713
Fibbo_Dijkstra,dense,100,2995,0.0010551519990258384
Fibbo_Dijkstra,dense,100,2995,0.0011693779997585807
Fibbo_Dijkstra,dense,100,2995,0.0010563819996605162
Fibbo_Dijkstra,dense,100,2995,0.0011141830000269692
Fibbo_Dijkstra,dense,100,2995,0.0010822090007422958
Fibbo_Dijkstra,dense,100,2995,0.0010566319979261607
Fibbo_Dijkstra,dense,100,2995,0.0010532140004215762
Fibbo_Dijkstra,dense,100,2995,0.0010779949989228044
Fibbo_Dijkstra,dense,100,2995,0.0010556560009717941
Fibbo_Dijkstra,dense,100,2995,0.0010539959985180758
Fibbo_Dijkstra,dense,100,2995,0.0010546510020503774
Fibbo_Dijkstra,dense,100,2995,0.0011110340019513387
Fibbo_Dijkstra,dense,100,2995,0.00117001699982211
Fibbo_Dijkstra,dense,100,2995,0.0010585490017547272
Fibbo_Dijkstra,dense,100,2995,0.001079679001122713
Fibbo_Dijkstra,dense,100,2995,0.0010566119999566581
Fibbo_Dijkstra,dense,100,2995,0.0010552130006544758
Fibbo_Dijkstra,dense,100,2995,0.0010726530017564073
Fibbo_Dijkstra,dense,100,2995,0.0010588269979052711
Fibbo_Dijkstra,dense,100,2995,0.0010544860015215818
Fibbo_Dijkstra,dense,100,2995,0.001054591000865912
Fibbo_Dijkstra,dense,100,2995,0.0012052929996571038
Fibbo_Dijkstra,dense,100,2995,0.0010627580013533588
Fibbo_Dijkstra,dense,100,2995,0.0010531799998716451
Fibbo_Dijkstra,dense,100,2995,0.001076633001503069
BMSSP,dense,100,2995,0.0006006719995639287
BMSSP,dense,100,2995,0.0005875830029253848
BMSSP,dense,100,2995,0.000606912999501219
BMSSP,dense,100,2995,0.0005770460011262912
BMSSP,dense,100,2995,0.0005854139999428298
BMSSP,dense,100,2995,0.0006015190010657534
BMSSP,dense,100,2995,0.000583732999075437
BMSSP,dense,100,2995,0.0005882430014025886
BMSSP,dense,100,2995,0.0005803070016554557
BMSSP,dense,100,2995,0.0005790489994978998
BMSSP,dense,100,2995,0.0005996180007059593
BMSSP,dense,100,2995,0.0005802500018035062
BMSSP,dense,100,2995,0.0005797589983558282
BMSSP,dense,100,2995,0.0006957250006962568
BMSSP,dense,100,2995,0.000579955998546211
BMSSP,dense,100,2995,0.0005981280010018963
BMSSP,dense,100,2995,0.0005787650006823242
BMSSP,dense,100,2995,0.0005787539994344115
BMSSP,dense,100,2995,0.0006027819981682114
BMSSP,dense,100,2995,0.0005791889998363331
BMSSP,dense,100,2995,0.000579874002141878
BMSSP,dense,100,2995,0.0005766179965576157
BMSSP,dense,100,2995,0.0006985929976508487
BMSSP,dense,100,2995,0.0005802080013381783
BMSSP,dense,100,2995,0.0005786469992017373
BMSSP,dense,100,2995,0.0018876729991461616
BMSSP,dense,100,2995,0.0019290529999125283
BMSSP,dense,100,2995,0.00128283899903181
BMSSP,dense,100,2995,0.0005814060023112688
BMSSP,dense,100,2995,0.0005794130011054222
BMSSP,dense,100,2995,0.0005795239994768053
BMSSP,dense,100,2995,0.0005798970014438964
BMSSP,dense,100,2995,0.0005788630005554296
BMSSP,dense,100,2995,0.0005816230004711542
BMSSP,dense,100,2995,0.0005796570003440138
BMSSP,dense,100,2995,0.0006948139998712577
BMSSP,dense,100,2995,0.000582780998229282
BMSSP,dense,100,2995,0.0005792029987787828
BMSSP,dense,100,2995,0.0005816370030515827
BMSSP,dense,100,2995,0.0005794150019937661
BMSSP,dense,100,2995,0.0005829080000694375
BMSSP,dense,100,2995,0.0005809280009998474
BMSSP,dense,100,2995,0.0005813790012325626
BMSSP,dense,100,2995,0.0006903649991727434
BMSSP,dense,100,2995,0.0005822679995617364
BMSSP,dense,100,2995,0.0005807880006614141
BMSSP,dense,100,2995,0.0005834090006828774
BMSSP,dense,100,2995,0.0005821100021421444
BMSSP,dense,100,2995,0.000578693001443753
BMSSP,dense,100,2995,0.0005952610008534975
Trad_Dijkstra,sparse,200,590,0.0027125289998366497
Trad_Dijkstra,sparse,200,590,0.0026765380025608465
Trad_Dijkstra,sparse,200,590,0.0026475680024304893
Trad_Dijkstra,sparse,200,590,0.0027956919984717388
Trad_Dijkstra,sparse,200,590,0.0026647190024959855
Trad_Dijkstra,sparse,200,590,0.002744514997175429
Trad_Dijkstra,sparse,200,590,0.0026423339986649808
Trad_Dijkstra,sparse,200,590,0.0027672889991663396
Trad_Dijkstra,sparse,200,590,0.002675077001185855
Trad_Dijkstra,sparse,200,590,0.0026399760026833974
Trad_Dijkstra,sparse,200,590,0.0026558650024526287
Trad_Dijkstra,sparse,200,590,0.0028011080030410085
Trad_Dijkstra,sparse,200,590,0.0026470650009287056
Trad_Dijkstra,sparse,200,590,0.0026424200004839804
Trad_Dijkstra,sparse,200,590,0.0026583910002955236
Trad_Dijkstra,sparse,200,590,0.0028565510001499206
Trad_Dijkstra,sparse,200,590,0.002556520001235185
Trad_Dijkstra,sparse,200,590,0.002565222002886003
Trad_Dijkstra,sparse,200,590,0.002682206999452319
Trad_Dijkstra,sparse,200,590,0.0025516730020171963
Trad_Dijkstra,sparse,200,590,0.002563810001447564
Trad_Dijkstra,sparse,200,590,0.0025765990030777175
Trad_Dijkstra,sparse,200,590,0.0026745189970824867
Trad_Dijkstra,sparse,200,590,0.002568122999946354
Trad_Dijkstra,sparse,200,590,0.002601520001917379
Trad_Dijkstra,sparse,200,590,0.0025502610005787574
Trad_Dijkstra,sparse,200,590,0.002679351000551833
Trad_Dijkstra,sparse,200,590,0.002572810000856407
Trad_Dijkstra,sparse,200,590,0.0025628799994592555
Trad_Dijkstra,sparse,200,590,0.0025493499997537583
Trad_Dijkstra,sparse,200,590,0.0031345970019174274
Trad_Dijkstra,sparse,200,590,0.002579290001449408
Trad_Dijkstra,sparse,200,590,0.002548364998801844
Trad_Dijkstra,sparse,200,590,0.002731582000706112
Trad_Dijkstra,sparse,200,590,0.0026857329976337496
Trad_Dijkstra,sparse,200,590,0.0025565100004314445
Trad_Dijkstra,sparse,200,590,0.002556449002440786
Trad_Dijkstra,sparse,200,590,0.0025754990019777324
Trad_Dijkstra,sparse,200,590,0.0027001330017810687
Trad_Dijkstra,sparse,200,590,0.002708509000513004
Trad_Dijkstra,sparse,200,590,0.0025710079971759114
Trad_Dijkstra,sparse,200,590,0.00299025200001779
Trad_Dijkstra,sparse,200,590,0.002840862001903588
Trad_Dijkstra,sparse,200,590,0.0025634939993324224
Trad_Dijkstra,sparse,200,590,0.0025671469993540086
Trad_Dijkstra,sparse,200,590,0.0026928610022878274
Trad_Dijkstra,sparse,200,590,0.002567896997788921
Trad_Dijkstra,sparse,200,590,0.002564572998380754
Trad_Dijkstra,sparse,200,590,0.0025734830014698673
Trad_Dijkstra,sparse,200,590,0.002676059000805253
Fibbo_Dijkstra,sparse,200,590,0.0017757709974830505
Fibbo_Dijkstra,sparse,200,590,0.0016988079987640958
Fibbo_Dijkstra,sparse,200,590,0.0017518450003990438
Fibbo_Dijkstra,sparse,200,590,0.0016945559982559644
Fibbo_Dijkstra,sparse,200,590,0.0017663580001681112
Fibbo_Dijkstra,sparse,200,590,0.0017481489994679578
Fibbo_Dijkstra,sparse,200,590,0.0017289040006289724
Fibbo_Dijkstra,sparse,200,590,0.0016937069995037746
Fibbo_Dijkstra,sparse,200,590,0.001716334001685027
Fibbo_Dijkstra,sparse,200,590,0.0016945389979809988
Fibbo_Dijkstra,sparse,200,590,0.0022429100026784
Fibbo_Dijkstra,sparse,200,590,0.001703862002614187
Fibbo_Dijkstra,sparse,200,590,0.0017160819988930598
Fibbo_Dijkstra,sparse,200,590,0.001753902997734258
Fibbo_Dijkstra,sparse,200,590,0.0016854770001373254
Fibbo_Dijkstra,sparse,200,590,0.0017270730022573844
Fibbo_Dijkstra,sparse,200,590,0.0018758920014079195
Fibbo_Dijkstra,sparse,200,590,0.0017197019988088869
Fibbo_Dijkstra,sparse,200,590,0.0017049940033757593
Fibbo_Dijkstra,sparse,200,590,0.0017385840001225006
Fibbo_Dijkstra,sparse,200,590,0.0017026760033331811
Fibbo_Dijkstra,sparse,200,590,0.0018846430029952899
Fibbo_Dijkstra,sparse,200,590,0.001705977996607544
Fibbo_Dijkstra,sparse,200,590,0.0017254810009035282
Fibbo_Dijkstra,sparse,200,590,0.0016892769999685697
Fibbo_Dijkstra,sparse,200,590,0.0017383150006935466
Fibbo_Dijkstra,sparse,200,590,0.0016939619999902789
Fibbo_Dijkstra,sparse,200,590,0.0018738300022960175
Fibbo_Dijkstra,sparse,200,590,0.001690868997684447
Fibbo_Dijkstra,sparse,200,590,0.0017195359978359193
Fibbo_Dijkstra,sparse,200,590,0.0016955630017037038
Fibbo_Dijkstra,sparse,200,590,0.001878433999081608
Fibbo_Dijkstra,sparse,200,590,0.0017317500023636967
Fibbo_Dijkstra,sparse,200,590,0.0018102759968314786
Fibbo_Dijkstra,sparse,200,590,0.00180087300032028
Fibbo_Dijkstra,sparse,200,590,0.0018572010012576357
Fibbo_Dijkstra,sparse,200,590,0.0017974479997064918
Fibbo_Dijkstra,sparse,200,590,0.001786690998414997
Fibbo_Dijkstra,sparse,200,590,0.0021403130012913607
Fibbo_Dijkstra,sparse,200,590,0.0018267480008944403
Fibbo_Dijkstra,sparse,200,590,0.0017985009981202893
Fibbo_Dijkstra,sparse,200,590,0.00179145899892319
Fibbo_Dijkstra,sparse,200,590,0.001790115002222592
Fibbo_Dijkstra,sparse,200,590,0.0021887189977860544
Fibbo_Dijkstra,sparse,200,590,0.0018018750015471596
Fibbo_Dijkstra,sparse,200,590,0.0018147069968108553
Fibbo_Dijkstra,sparse,200,590,0.0017888799993670546
Fibbo_Dijkstra,sparse,200,590,0.0018092179998348001
Fibbo_Dijkstra,sparse,200,590,0.0019348679998074658
Fibbo_Dijkstra,sparse,200,590,0.0019347490015206859
BMSSP,sparse,200,590,0.0004467370017664507
BMSSP,sparse,200,590,0.00043126600212417543
BMSSP,sparse,200,590,0.00043319100223015994
BMSSP,sparse,200,590,0.00043061600081273355
BMSSP,sparse,200,590,0.00043037700015702285
BMSSP,sparse,200,590,0.00043105199802084826
BMSSP,sparse,200,590,0.00043086699952255003
BMSSP,sparse,200,590,0.0004307059971324634
BMSSP,sparse,200,590,0.0004462689976207912
BMSSP,sparse,200,590,0.00043327599996700883
BMSSP,sparse,200,590,0.0005547199980355799
BMSSP,sparse,200,590,0.0004305299989937339
BMSSP,sparse,200,590,0.0004586510003719013
BMSSP,sparse,200,590,0.00043819799975608476
BMSSP,sparse,200,590,0.00043221099986112677
BMSSP,sparse,200,590,0.00042897899766103365
BMSSP,sparse,200,590,0.00043263800034765154
BMSSP,sparse,200,590,0.00043027799983974546
BMSSP,sparse,200,590,0.0004298780004319269
BMSSP,sparse,200,590,0.0004307429990149103
BMSSP,sparse,200,590,0.0004326840025896672
BMSSP,sparse,200,590,0.0005615709997073282
BMSSP,sparse,200,590,0.000433880999480607
BMSSP,sparse,200,590,0.0004291830009606201
BMSSP,sparse,200,590,0.0004327300011937041
BMSSP,sparse,200,590,0.0004356869976618327
BMSSP,sparse,200,590,0.00043183399975532666
BMSSP,sparse,200,590,0.0004364579981483985
BMSSP,sparse,200,590,0.00043269700108794495
BMSSP,sparse,200,590,0.00047932199959177524
BMSSP,sparse,200,590,0.0005943689975538291
BMSSP,sparse,200,590,0.0004405570034577977
BMSSP,sparse,200,590,0.000439714000094682
BMSSP,sparse,200,590,0.0015302229985536542
BMSSP,sparse,200,590,0.0015406050006276928
BMSSP,sparse,200,590,0.0012643749978451524
BMSSP,sparse,200,590,0.0012706529996648896
BMSSP,sparse,200,590,0.0012724200023512822
BMSSP,sparse,200,590,0.0013083039993944112
BMSSP,sparse,200,590,0.0012641819994314574
BMSSP,sparse,200,590,0.0012533469998743385
BMSSP,sparse,200,590,0.0012413730000844225
BMSSP,sparse,200,590,0.0012321909998718183
BMSSP,sparse,200,590,0.0012263839998922776
BMSSP,sparse,200,590,0.0012628700023924466
BMSSP,sparse,200,590,0.0009674079992691986
BMSSP,sparse,200,590,0.0009249049981008284
BMSSP,sparse,200,590,0.0014398860002984293
BMSSP,sparse,200,590,0.0012185649975435808
BMSSP,sparse,200,590,0.0006065449997549877
Trad_Dijkstra,dense,200,11943,0.003602316999604227
Trad_Dijkstra,dense,200,11943,0.003762953001569258
Trad_Dijkstra,dense,200,11943,0.003635109002061654
Trad_Dijkstra,dense,200,11943,0.003732760000275448
Trad_Dijkstra,dense,200,11943,0.0036394740018295124
Trad_Dijkstra,dense,200,11943,0.003680301997519564
Trad_Dijkstra,dense,200,11943,0.0037492000010388438
Trad_Dijkstra,dense,200,11943,0.0036408890009624884
Trad_Dijkstra,dense,200,11943,0.0036976169976696838
Trad_Dijkstra,dense,200,11943,0.003780465998715954
Trad_Dijkstra,dense,200,11943,0.003642919000412803
Trad_Dijkstra,dense,200,11943,0.003668629997264361
Trad_Dijkstra,dense,200,11943,0.00411566700131516
Trad_Dijkstra,dense,200,11943,0.003667061999294674
Trad_Dijkstra,dense,200,11943,0.003925739001715556
Trad_Dijkstra,dense,200,11943,0.003649328999017598
Trad_Dijkstra,dense,200,11943,0.0036316879995865747
Trad_Dijkstra,dense,200,11943,0.00377577399922302
Trad_Dijkstra,dense,200,11943,0.0038595529986196198
Trad_Dijkstra,dense,200,11943,0.00364540800001123
Trad_Dijkstra,dense,200,11943,0.0037539820004894864
Trad_Dijkstra,dense,200,11943,0.003647305999038508
Trad_Dijkstra,dense,200,11943,0.0036391649991855957
Trad_Dijkstra,dense,200,11943,0.0036539969987643417
Trad_Dijkstra,dense,200,11943,0.003578872001526179
Trad_Dijkstra,dense,200,11943,0.003675038999062963
Trad_Dijkstra,dense,200,11943,0.003565212999092182
Trad_Dijkstra,dense,200,11943,0.0035653400009323377
Trad_Dijkstra,dense,200,11943,0.003673045001050923
Trad_Dijkstra,dense,200,11943,0.00355167599991546
Trad_Dijkstra,dense,200,11943,0.0035495329975674395
Trad_Dijkstra,dense,200,11943,0.0037304809993656818
Trad_Dijkstra,dense,200,11943,0.0036630440008593723
Trad_Dijkstra,dense,200,11943,0.00357024600089062
Trad_Dijkstra,dense,200,11943,0.0037150179996388033
Trad_Dijkstra,dense,200,11943,0.0037135260026843753
Trad_Dijkstra,dense,200,11943,0.0035701500019058585
Trad_Dijkstra,dense,200,11943,0.003920494000340113
Trad_Dijkstra,dense,200,11943,0.0035801009980787057
Trad_Dijkstra,dense,200,11943,0.0037065100004838314
Trad_Dijkstra,dense,200,11943,0.003573639001842821
Trad_Dijkstra,dense,200,11943,0.0035673429993039463
Trad_Dijkstra,dense,200,11943,0.0038296769998851232
Trad_Dijkstra,dense,200,11943,0.003580201999284327
Trad_Dijkstra,dense,200,11943,0.0035652299993671477
Trad_Dijkstra,dense,200,11943,0.00368307699682191
Trad_Dijkstra,dense,200,11943,0.0036999169969931245
Trad_Dijkstra,dense,200,11943,0.003574709000531584
Trad_Dijkstra,dense,200,11943,0.003688837998197414
Trad_Dijkstra,dense,200,11943,0.0035732329997699708
Fibbo_Dijkstra,dense,200,11943,0.002556226998422062
Fibbo_Dijkstra,dense,200,11943,0.0026787659990077373
Fibbo_Dijkstra,dense,200,11943,0.002557751999120228
Fibbo_Dijkstra,dense,200,11943,0.002548063999711303
Fibbo_Dijkstra,dense,200,11943,0.0025702410021040123
Fibbo_Dijkstra,dense,200,11943,0.0028011840004182886
Fibbo_Dijkstra,dense,200,11943,0.0025338199993711896
Fibbo_Dijkstra,dense,200,11943,0.002543571998103289
Fibbo_Dijkstra,dense,200,11943,0.0026538620004430413
Fibbo_Dijkstra,dense,200,11943,0.002673934999620542
Fibbo_Dijkstra,dense,200,11943,0.00252492200161214
Fibbo_Dijkstra,dense,200,11943,0.0025249069985875394
Fibbo_Dijkstra,dense,200,11943,0.0025055640035134275
Fibbo_Dijkstra,dense,200,11943,0.002654782001627609
Fibbo_Dijkstra,dense,200,11943,0.0025579470020602457
Fibbo_Dijkstra,dense,200,11943,0.002504943000531057
Fibbo_Dijkstra,dense,200,11943,0.002523972998460522
Fibbo_Dijkstra,dense,200,11943,0.0026538269994489383
Fibbo_Dijkstra,dense,200,11943,0.002507256001990754
Fibbo_Dijkstra,dense,200,11943,0.0025227309997717384
Fibbo_Dijkstra,dense,200,11943,0.002532762002374511
Fibbo_Dijkstra,dense,200,11943,0.0026448909993632697
Fibbo_Dijkstra,dense,200,11943,0.0025055730002350174
Fibbo_Dijkstra,dense,200,11943,0.0025301710011262912
Fibbo_Dijkstra,dense,200,11943,0.002535132000048179
Fibbo_Dijkstra,dense,200,11943,0.0026221950029139407
Fibbo_Dijkstra,dense,200,11943,0.002544870996644022
Fibbo_Dijkstra,dense,200,11943,0.002521268997952575
Fibbo_Dijkstra,dense,200,11943,0.002541391000704607
Fibbo_Dijkstra,dense,200,11943,0.0027674070006469265
Fibbo_Dijkstra,dense,200,11943,0.002520037996873725
Fibbo_Dijkstra,dense,200,11943,0.0025018419983098283
Fibbo_Dijkstra,dense,200,11943,0.002919868999015307
Fibbo_Dijkstra,dense,200,11943,0.0030245109992392827
Fibbo_Dijkstra,dense,200,11943,0.0026654819994291756
Fibbo_Dijkstra,dense,200,11943,0.002608312999655027
Fibbo_Dijkstra,dense,200,11943,0.002800714999466436
Fibbo_Dijkstra,dense,200,11943,0.002639043999806745
Fibbo_Dijkstra,dense,200,11943,0.002598803002911154
Fibbo_Dijkstra,dense,200,11943,0.002616549998492701
Fibbo_Dijkstra,dense,200,11943,0.0027494790010678116
Fibbo_Dijkstra,dense,200,11943,0.002621037001517834
Fibbo_Dijkstra,dense,200,11943,0.002603130000352394
Fibbo_Dijkstra,dense,200,11943,0.0026142850001633633
Fibbo_Dijkstra,dense,200,11943,0.002719534000789281
Fibbo_Dijkstra,dense,200,11943,0.0025965540007746313
Fibbo_Dijkstra,dense,200,11943,0.002618443002575077
Fibbo_Dijkstra,dense,200,11943,0.0027585279967752285
Fibbo_Dijkstra,dense,200,11943,0.0026095499997609295
Fibbo_Dijkstra,dense,200,11943,0.0026253350006300025
BMSSP,dense,200,11943,0.0019283219990029465
BMSSP,dense,200,11943,0.0018981840003107209
BMSSP,dense,200,11943,0.0018998309969902039
BMSSP,dense,200,11943,0.002038995000475552
BMSSP,dense,200,11943,0.002660013000422623
BMSSP,dense,200,11943,0.0020832810005231295
BMSSP,dense,200,11943,0.0020351159982965328
BMSSP,dense,200,11943,0.0019138370007567573
BMSSP,dense,200,11943,0.001911297000333434
BMSSP,dense,200,11943,0.0019124550017295405
BMSSP,dense,200,11943,0.002041483996436
BMSSP,dense,200,11943,0.0018956059975607786
BMSSP,dense,200,11943,0.0018922110029961914
BMSSP,dense,200,11943,0.0020706159994006157
BMSSP,dense,200,11943,0.0018916389999503735
BMSSP,dense,200,11943,0.0019090630012215115
BMSSP,dense,200,11943,0.0019098570010100957
BMSSP,dense,200,11943,0.0019108300002699252
BMSSP,dense,200,11943,0.0019208099984098226
BMSSP,dense,200,11943,0.0018919530011771712
BMSSP,dense,200,11943,0.001907980997202685
BMSSP,dense,200,11943,0.0020255039999028668
BMSSP,dense,200,11943,0.0019082809994870331
BMSSP,dense,200,11943,0.0020456109996302985
BMSSP,dense,200,11943,0.0019123509991914034
BMSSP,dense,200,11943,0.001913392999995267
BMSSP,dense,200,11943,0.0019076060016232077
BMSSP,dense,200,11943,0.001911904000735376
BMSSP,dense,200,11943,0.0019037349993595853
BMSSP,dense,200,11943,0.0020333679967734497
BMSSP,dense,200,11943,0.0019256539999332745
BMSSP,dense,200,11943,0.0019109260028926656
BMSSP,dense,200,11943,0.0019091700014541857
BMSSP,dense,200,11943,0.0019106229992758017
BMSSP,dense,200,11943,0.0019103589984297287
BMSSP,dense,200,11943,0.002051997002126882
BMSSP,dense,200,11943,0.001961470999958692
BMSSP,dense,200,11943,0.0020350779996078927
BMSSP,dense,200,11943,0.0019169639999745414
BMSSP,dense,200,11943,0.001909082002384821
BMSSP,dense,200,11943,0.001918615998874884
BMSSP,dense,200,11943,0.0019125709986838046
BMSSP,dense,200,11943,0.0019033179996768013
BMSSP,dense,200,11943,0.0019141650009260047
BMSSP,dense,200,11943,0.001905078999698162
BMSSP,dense,200,11943,0.002030839998042211
BMSSP,dense,200,11943,0.0019090069981757551
BMSSP,dense,200,11943,0.0019112349982606247
BMSSP,dense,200,11943,0.002021566997427726
BMSSP,dense,200,11943,0.0019670709989441093
Trad_Dijkstra,sparse,500,1494,0.015579557002638467
Trad_Dijkstra,sparse,500,1494,0.01578189799693064
Trad_Dijkstra,sparse,500,1494,0.015633590002835263
Trad_Dijkstra,sparse,500,1494,0.0156969419986126
Trad_Dijkstra,sparse,500,1494,0.015497369000513572
Trad_Dijkstra,sparse,500,1494,0.01563195699782227
Trad_Dijkstra,sparse,500,1494,0.015709603001596406
Trad_Dijkstra,sparse,500,1494,0.01562572500188253
Trad_Dijkstra,sparse,500,1494,0.015546171001915354
Trad_Dijkstra,sparse,500,1494,0.015527054001722718
Trad_Dijkstra,sparse,500,1494,0.015578342998196604
Trad_Dijkstra,sparse,500,1494,0.015545878999546403
Trad_Dijkstra,sparse,500,1494,0.015570728999591665
Trad_Dijkstra,sparse,500,1494,0.015474166997591965
Trad_Dijkstra,sparse,500,1494,0.016195332998904632
Trad_Dijkstra,sparse,500,1494,0.0194031270002597
Trad_Dijkstra,sparse,500,1494,0.015628473996912362
Trad_Dijkstra,sparse,500,1494,0.015639602999726776
Trad_Dijkstra,sparse,500,1494,0.015506660001847195
Trad_Dijkstra,sparse,500,1494,0.015582341999106575
Trad_Dijkstra,sparse,500,1494,0.015471791000891244
Trad_Dijkstra,sparse,500,1494,0.015632717000698904
Trad_Dijkstra,sparse,500,1494,0.01554478500111145
Trad_Dijkstra,sparse,500,1494,0.015651580000849208
Trad_Dijkstra,sparse,500,1494,0.01599568600067869
Trad_Dijkstra,sparse,500,1494,0.01584152199939126
Trad_Dijkstra,sparse,500,1494,0.016469959999085404
Trad_Dijkstra,sparse,500,1494,0.015698045001045102
Trad_Dijkstra,sparse,500,1494,0.015634000003046822
Trad_Dijkstra,sparse,500,1494,0.016192251998290885
Trad_Dijkstra,sparse,500,1494,0.019476582001516363
Trad_Dijkstra,sparse,500,1494,0.01554341099836165
Trad_Dijkstra,sparse,500,1494,0.0156918639986543
Trad_Dijkstra,sparse,500,1494,0.01551203000053647
Trad_Dijkstra,sparse,500,1494,0.01561768100145855
Trad_Dijkstra,sparse,500,1494,0.015530856999248499
Trad_Dijkstra,sparse,500,1494,0.0156577500019921
Trad_Dijkstra,sparse,500,1494,0.015492050999455387
Trad_Dijkstra,sparse,500,1494,0.015612351999152452
Trad_Dijkstra,sparse,500,1494,0.01564623699960066
Trad_Dijkstra,sparse,500,1494,0.01560651600084384
Trad_Dijkstra,sparse,500,1494,0.01553815299848793
Trad_Dijkstra,sparse,500,1494,0.015504651997616747
Trad_Dijkstra,sparse,500,1494,0.015521679997618776
Trad_Dijkstra,sparse,500,1494,0.015741707000415772
Trad_Dijkstra,sparse,500,1494,0.015945920000376645
Trad_Dijkstra,sparse,500,1494,0.015546418999292655
Trad_Dijkstra,sparse,500,1494,0.01564154199877521
Trad_Dijkstra,sparse,500,1494,0.015506679999816697
Trad_Dijkstra,sparse,500,1494,0.015824833997612586
Fibbo_Dijkstra,sparse,500,1494,0.0049033260002033785
Fibbo_Dijkstra,sparse,500,1494,0.005070503000752069
Fibbo_Dijkstra,sparse,500,1494,0.004892642002232606
Fibbo_Dijkstra,sparse,500,1494,0.0049110699983430095
Fibbo_Dijkstra,sparse,500,1494,0.00487098200028413
Fibbo_Dijkstra,sparse,500,1494,0.005029012998420512
Fibbo_Dijkstra,sparse,500,1494,0.004880896998656681
Fibbo_Dijkstra,sparse,500,1494,0.005005071998311905
Fibbo_Dijkstra,sparse,500,1494,0.0048825020021467935
Fibbo_Dijkstra,sparse,500,1494,0.004940291997627355
Fibbo_Dijkstra,sparse,500,1494,0.004866618000960443
Fibbo_Dijkstra,sparse,500,1494,0.005008538999391021
Fibbo_Dijkstra,sparse,500,1494,0.004999790999136167
Fibbo_Dijkstra,sparse,500,1494,0.004969884001184255
Fibbo_Dijkstra,sparse,500,1494,0.0048821230011526495
Fibbo_Dijkstra,sparse,500,1494,0.004972602000634652
Fibbo_Dijkstra,sparse,500,1494,0.0048917739986791275
Fibbo_Dijkstra,sparse,500,1494,0.004955169999448117
Fibbo_Dijkstra,sparse,500,1494,0.004863876998570049
Fibbo_Dijkstra,sparse,500,1494,0.004986215000826633
Fibbo_Dijkstra,sparse,500,1494,0.004866832998231985
Fibbo_Dijkstra,sparse,500,1494,0.004951891001837794
Fibbo_Dijkstra,sparse,500,1494,0.004919642997265328
Fibbo_Dijkstra,sparse,500,1494,0.004931504001433495
Fibbo_Dijkstra,sparse,500,1494,0.0049137330024677794
Fibbo_Dijkstra,sparse,500,1494,0.004912293999950634
Fibbo_Dijkstra,sparse,500,1494,0.004915026998787653
Fibbo_Dijkstra,sparse,500,1494,0.004873616999248043
Fibbo_Dijkstra,sparse,500,1494,0.004911730000458192
Fibbo_Dijkstra,sparse,500,1494,0.004832397000427591
Fibbo_Dijkstra,sparse,500,1494,0.0049977670023508836
Fibbo_Dijkstra,sparse,500,1494,0.004827011998713715
Fibbo_Dijkstra,sparse,500,1494,0.00498084100036067
Fibbo_Dijkstra,sparse,500,1494,0.0049376469978597015
Fibbo_Dijkstra,sparse,500,1494,0.004988873999536736
Fibbo_Dijkstra,sparse,500,1494,0.0049357389980286825
Fibbo_Dijkstra,sparse,500,1494,0.005099824000353692
Fibbo_Dijkstra,sparse,500,1494,0.009182327998132678
Fibbo_Dijkstra,sparse,500,1494,0.00584857300054864
